date,EWJ,FEZ,SPY
2019-06-18 16:00:00,0.13309611272021563,0.1510145319779394,0.14143138378709186
2019-06-19 16:00:00,0.13323177148529014,0.1500424949352148,0.14034232658548138
2019-06-20 16:00:00,0.1336069896078114,0.15015303526174714,0.1405354004782449
2019-06-21 16:00:00,0.13400156759945916,0.14891729876698906,0.13941007650365494
2019-06-24 16:00:00,0.13289865528355113,0.1477263564021923,0.13828504704502276
2019-06-25 16:00:00,0.13210882233265608,0.14721569663675088,0.13858810941608146
2019-06-26 16:00:00,0.1310558048744457,0.1460523789233624,0.13746239596900883
2019-06-27 16:00:00,0.13023928491350426,0.14489884132121353,0.13652137614604962
2019-06-28 16:00:00,0.12942899688841852,0.14459932340980347,0.1358010801392395
2019-07-01 16:00:00,0.1316090947379161,0.14342489478392068,0.13594150279415446
2019-07-02 16:00:00,0.1306750164993332,0.1424112756283685,0.1349264976897543
2019-07-03 13:00:00,0.12973173514498382,0.14224745568143612,0.1347990615083019
2019-07-05 16:00:00,0.1289617830814576,0.14183751332102015,0.13370958890483237
2019-07-08 16:00:00,0.1284370807610472,0.14106560222652703,0.13307855724991655
2019-07-09 16:00:00,0.12865460957602468,0.1399689159242752,0.1320075582428331
2019-07-10 16:00:00,0.12818483394802777,0.13886676666206987,0.13128076018619364
2019-07-11 16:00:00,0.12718355565956094,0.13773301244876948,0.13028739244775717
2019-07-12 16:00:00,0.12613891948034375,0.13660042059072092,0.12953505539914467
2019-07-15 16:00:00,0.12510942584592533,0.13549276484600237,0.12847068388530478
2019-07-16 16:00:00,0.1249970388670601,0.13442886241069646,0.12760700371811298
2019-07-17 16:00:00,0.1239821500114601,0.1335298256899292,0.12725992524544114
2019-07-18 16:00:00,0.12307181536423967,0.13248340794802657,0.12643164994058118
2019-07-19 16:00:00,0.12217035709779717,0.13236002984204612,0.125898341934423
2019-07-22 16:00:00,0.12120132162337187,0.1314558252348506,0.12496191058053618
2019-07-23 16:00:00,0.12130852454332426,0.13163544958442036,0.12478255166535028
2019-07-24 16:00:00,0.1203376997077063,0.13055308760487744,0.12412359512274662
2019-07-25 16:00:00,0.12130413099942738,0.13120171719370727,0.12348430260410015
2019-07-26 16:00:00,0.1204182667181587,0.13030789277202526,0.12322275307359846
2019-07-29 16:00:00,0.1194553604032104,0.12928935038676667,0.12226459990308793
2019-07-30 16:00:00,0.11918281302535308,0.13353583975482575,0.12136089032198229
2019-07-31 16:00:00,0.11821131890945279,0.13350060767320765,0.12239886880189797
2019-08-01 16:00:00,0.1172389661436429,0.13269088338980808,0.1226749441970495
2019-08-02 16:00:00,0.1167447334412452,0.13380121115977925,0.12262399371432196
2019-08-05 16:00:00,0.12627000835913121,0.13813605161598155,0.13611143816675048
2019-08-06 16:00:00,0.12786694948678026,0.13733753638285795,0.1379673067456969
2019-08-07 16:00:00,0.1275943982676718,0.1369353372839431,0.13683702102699125
2019-08-08 16:00:00,0.12735715295653993,0.13706087018795185,0.14144854769220427
2019-08-09 16:00:00,0.12810877921815472,0.1363414472093903,0.14096584349403082
2019-08-12 16:00:00,0.12857708718737926,0.13618437367327496,0.1419419065479413
2019-08-13 16:00:00,0.12964281619964535,0.13721262288026195,0.14423184755837867
2019-08-14 16:00:00,0.1376823159267608,0.14919255776328516,0.15515611963599973
2019-08-15 16:00:00,0.13792161851698523,0.14796461459555454,0.1539727456046698
2019-08-16 16:00:00,0.13841160297607705,0.14870833235035869,0.15562244290071525
2019-08-19 16:00:00,0.13727292094216004,0.14846025792810918,0.15627205189758195
2019-08-20 16:00:00,0.13620744779173186,0.14747928262373672,0.15576639923732516
2019-08-21 16:00:00,0.13526072198875982,0.14875074072033737,0.15536677104689295
2019-08-22 16:00:00,0.13418190980363806,0.14770384182668594,0.15408928000069533
2019-08-23 16:00:00,0.1350235667806745,0.14967629453441542,0.16149364768250243
2019-08-26 16:00:00,0.13715468541461398,0.1498425012068839,0.1617338844616848
2019-08-27 16:00:00,0.1361787156372129,0.14861026986593254,0.1606008407726623
2019-08-28 16:00:00,0.13506003023981797,0.14738818872755471,0.1599207134482219
2019-08-29 16:00:00,0.1347279025609682,0.14864014853937735,0.1607152015025898
2019-08-30 16:00:00,0.13377355968067478,0.14741779403365202,0.15939497853955603
2019-09-03 16:00:00,0.13267734342281845,0.1464733242899546,0.1585291631662081
2019-09-04 16:00:00,0.1320698305457548,0.14823548802416603,0.15890790155056994
2019-09-05 16:00:00,0.13179529488943298,0.14799682340116393,0.15975129648286934
2019-09-06 16:00:00,0.1309014823441179,0.14678275906130103,0.15844422404095695
2019-09-09 16:00:00,0.13050817239842666,0.14574635059254135,0.15714346347935237
2019-09-10 16:00:00,0.12956806891005027,0.1445630383593647,0.1558508099660181
2019-09-11 16:00:00,0.12975529491366233,0.1436031576502605,0.155242337352347
2019-09-12 16:00:00,0.12939013435860136,0.14373900384503402,0.15412547779473934
2019-09-13 16:00:00,0.13052547808366513,0.14265604385352706,0.15286288816702417
2019-09-16 16:00:00,0.12989444553275417,0.14368183959543301,0.15173466770192945
2019-09-17 16:00:00,0.12904610402864797,0.14313626440586805,0.15057377252066095
2019-09-18 16:00:00,0.12805604480283383,0.14195918003220262,0.14933941012466262
2019-09-19 16:00:00,0.12789261165113439,0.14096318874187272,0.14811031980596565
2019-09-20 16:00:00,0.12692442171602447,0.13981065430453946,0.14720502145985184
2019-09-23 16:00:00,0.1258979709576343,0.13903263135981933,0.1459942161029151
2019-09-24 16:00:00,0.12489446468544395,0.13812437465243704,0.14566832732793875
2019-09-25 16:00:00,0.12413801204108695,0.13759984439572945,0.144968722461098
2019-09-26 16:00:00,0.12316755020429304,0.1368578149696587,0.14383787734611406
2019-09-27 16:00:00,0.125569062691793,0.1357842129749546,0.14307361609662878
2019-09-30 16:00:00,0.1248865435581717,0.13529343153416454,0.14220879618981713
2019-10-01 16:00:00,0.1241819856866969,0.1359845920733986,0.14309544231130766
2019-10-02 16:00:00,0.12570879771631246,0.14444426700072907,0.1463889344989241
2019-10-03 16:00:00,0.12509076223006774,0.14404741924568162,0.14613589498391466
2019-10-04 16:00:00,0.12627890691451066,0.14376423190764023,0.14751981432792222
2019-10-07 16:00:00,0.1259022068575433,0.14258202873458417,0.1465682235512983
2019-10-08 16:00:00,0.12543180490468014,0.1431100695271322,0.14874730018531124
2019-10-09 16:00:00,0.12566292119919467,0.1439323846684531,0.14878036329975616
2019-10-10 16:00:00,0.1246540605800658,0.14418903500346986,0.14819479088552864
2019-10-11 16:00:00,0.12617109274969748,0.1488627727185488,0.14847779788750057
2019-10-14 16:00:00,0.1254481089643,0.14763850718388702,0.1472731382896623
2019-10-15 16:00:00,0.1280669400834241,0.14892957839172202,0.1474406108495819
2019-10-16 16:00:00,0.127083072359536,0.14774975948169375,0.14626351626864684
2019-10-17 16:00:00,0.1261480812374363,0.14660998748502455,0.1451834682465186
2019-10-18 16:00:00,0.12517025776744872,0.1454373197928156,0.14426311315272974
2019-10-21 16:00:00,0.12498696316914938,0.14451450789409712,0.14373769784114965
2019-10-22 16:00:00,0.12398270115287979,0.14378293717732343,0.14270919910864302
2019-10-23 16:00:00,0.12325103527680667,0.14320024000439197,0.14165811461830097
2019-10-24 16:00:00,0.122241113043103,0.14202257190876166,0.14053143306162355
2019-10-25 16:00:00,0.12123953561094356,0.14086903589515035,0.1396230705080766
2019-10-28 16:00:00,0.1203886955711673,0.1398067707016517,0.1389470048792072
2019-10-29 16:00:00,0.1197159556481105,0.13866484766878398,0.13780470851647064
2019-10-30 16:00:00,0.1188606453302334,0.13791657561287848,0.1368126022757129
2019-10-31 16:00:00,0.11788286082578404,0.1368793300166526,0.1357944864555595
2019-11-01 16:00:00,0.11862611519414339,0.13637114262324349,0.13598667150302843
2019-11-04 16:00:00,0.11844697058764952,0.13576764395792867,0.135114425870068
2019-11-05 16:00:00,0.11750369448691715,0.13466580719748783,0.13402121367646735
2019-11-06 16:00:00,0.1166204726270134,0.13359290977175925,0.1329189474351831
2019-11-07 16:00:00,0.1162746641928599,0.1325923893883753,0.13201859332539717
2019-11-08 16:00:00,0.1153221386956608,0.13150107544427858,0.13102790991239718
2019-11-11 16:00:00,0.11448605197038748,0.13041974501518497,0.1300074321225739
2019-11-12 16:00:00,0.11362976181859485,0.12934732338662053,0.12900856125818871
2019-11-13 16:00:00,0.11291950187575876,0.12840596489884393,0.12794843514119564
2019-11-14 16:00:00,0.11233939439484596,0.12735013993761177,0.12692983923810153
2019-11-15 16:00:00,0.11205573172780264,0.12717470411332837,0.12674143176854916
2019-11-18 16:00:00,0.11114644395575456,0.12612900858262974,0.1257072165205797
2019-11-19 16:00:00,0.11042039278241317,0.1251074781348506,0.12467395006858589
2019-11-20 16:00:00,0.10968318623275462,0.12467953161550117,0.1238786175531431
2019-11-21 16:00:00,0.1087997553201851,0.12369162959139464,0.12290253607113583
2019-11-22 16:00:00,0.10791291122599164,0.12270029317590406,0.12197475501232694
2019-11-25 16:00:00,0.10793511070293588,0.12187281955223794,0.12199213595283798
2019-11-26 16:00:00,0.10710036309251068,0.12087945784277399,0.12107567618597116
2019-11-27 16:00:00,0.10629693259312849,0.1198845482668384,0.12042044813255838
2019-11-29 13:00:00,0.10717576132280436,0.11896799754940322,0.11966695998524164
2019-12-02 16:00:00,0.10637284083623454,0.12051831253391389,0.11993137386946043
2019-12-03 16:00:00,0.1057913610990885,0.11954433126266015,0.11972277800606426
